,Unnamed: 0,name,localidad,latitude,longitude,type,color
530,530,Páramo de Cruz Verde,SAN CRISTOBAL,4.535022,-74.036173,Atractivo Turistico,#00B4EB
531,531,Parque Ecológico Distrital Humedal Córdoba,SUBA,4.702206,-74.069589,Atractivo Turistico,#00B4EB
532,532,Iglesia de Nuestra Señora de la Candelaria,CANDELARIA,4.596769,-74.072456,Atractivo Turistico,#00B4EB
533,533,Escultura San Juan Bosco,CANDELARIA,4.594679,-74.074949,Atractivo Turistico,#00B4EB
534,534,Iglesia de San Agustín,CANDELARIA,4.593886,-74.077975,Atractivo Turistico,#00B4EB
535,535,Santuario de Nuestra Señora del Carmen,CANDELARIA,4.594731,-74.074664,Atractivo Turistico,#00B4EB
536,536,Iglesia Nuestra Señora de las Aguas,CANDELARIA,4.602386,-74.066896,Atractivo Turistico,#00B4EB
537,537,Claustro de las Aguas,CANDELARIA,4.601911,-74.066766,Atractivo Turistico,#00B4EB
538,538,Alimentarte Food Festival,CHAPINERO,4.67313,-74.054603,Atractivo Turistico,#00B4EB
539,539,Feria Tecnológica e Industrial del Mueble y la Madera,TEUSAQUILLO,4.629172,-74.089762,Atractivo Turistico,#00B4EB
540,540,Templo de San Francisco,SANTA FE,4.601888,-74.073263,Atractivo Turistico,#00B4EB
541,541,Palacio de Justicia Alfonso Reyes Echandía,CANDELARIA,4.598989,-74.075523,Atractivo Turistico,#00B4EB
542,542,Parque Ecológico Distrital Humedal Juan Amarillo,ENGATIVA,4.728023,-74.109147,Atractivo Turistico,#00B4EB
543,543,Parque Ecológico Distrital Humedal El Burro,KENNEDY,4.642819,-74.150844,Atractivo Turistico,#00B4EB
544,544,Parque Ecológico Distrital Humedal La Vaca,KENNEDY,4.629082,-74.162258,Atractivo Turistico,#00B4EB
545,545,Parque Ecológico Distrital Humedal Techo,KENNEDY,4.648018,-74.143338,Atractivo Turistico,#00B4EB
546,546,Parque Ecológico Cantarrana,USME,4.50026,-74.12161,Atractivo Turistico,#00B4EB
547,547,Cerro La Aguadora,USAQUEN,4.689573,-74.018403,Atractivo Turistico,#00B4EB
548,548,Parque Ecológico Distrital de Montaña Entrenubes,SAN CRISTOBAL,4.5395,-74.0974,Atractivo Turistico,#00B4EB
549,549,Centro Comercial Gran Estación,TEUSAQUILLO,4.646982,-74.101763,Atractivo Turistico,#00B4EB
550,550,Zona Rural de Ciudad Bolívar,CIUDAD BOLIVAR,4.466951,-74.16054,Atractivo Turistico,#00B4EB
551,551,Embalse Chisacá,USME,4.383694,-74.173279,Atractivo Turistico,#00B4EB
552,552,Embalse La Regadera,USME,4.39943,-74.142028,Atractivo Turistico,#00B4EB
553,553,Iglesia San Pedro de Usme,USME,4.470585,-74.125734,Atractivo Turistico,#00B4EB
554,554,Casa Fundación Gilberto Álzate Avendaño FUGA,CANDELARIA,4.595486,-74.072403,Atractivo Turistico,#00B4EB
555,555,Escultura Lumbalú,FONTIBON,4.650785,-74.113486,Atractivo Turistico,#00B4EB
556,556,Fiesta de Reyes Magos y Epifanía,CANDELARIA,4.593553,-74.068992,Atractivo Turistico,#00B4EB
557,557,Museo Millonarios FC,TEUSAQUILLO,4.645513,-74.078307,Atractivo Turistico,#00B4EB
558,558,Hacienda Tagaste,KENNEDY,4.653079,-74.143723,Atractivo Turistico,#00B4EB
559,559,Mural El Hombre y el Drama de la Vivienda,SANTA FE,4.607749,-74.075886,Atractivo Turistico,#00B4EB
560,560,Iglesia San Alfonso María de Ligorio,TEUSAQUILLO,4.627946,-74.078088,Atractivo Turistico,#00B4EB
561,561,Salón Histórico del Batallón Guardia Presidencial,CANDELARIA,4.591934,-74.080328,Atractivo Turistico,#00B4EB
562,562,Festividad de la Virgen de Chiquinquirá,CHAPINERO,4.638513,-74.065281,Atractivo Turistico,#00B4EB
563,563,Fiesta de Nuestra Señora de Lourdes,CHAPINERO,4.649688,-74.063109,Atractivo Turistico,#00B4EB
564,564,Santuario de Nuestra Señora de la Peña,SANTA FE,4.586087,-74.065225,Atractivo Turistico,#00B4EB
565,565,Palacio de Liévano,CANDELARIA,4.598448,-74.076648,Atractivo Turistico,#00B4EB
566,566,Fiesta del Señor de los Milagros,TEUSAQUILLO,4.627946,-74.078088,Atractivo Turistico,#00B4EB
567,567,Santuario de Nuestra Señora de Guadalupe,SANTA FE,4.591775,-74.054225,Atractivo Turistico,#00B4EB
568,568,Ciclo Rosa,SANTA FE,4.608819,-74.070619,Atractivo Turistico,#00B4EB
569,569,Capilla de Santa María de los Ángeles,CHAPINERO,4.661367,-74.050657,Atractivo Turistico,#00B4EB
570,570,Andigráfica,TEUSAQUILLO,4.629172,-74.089762,Atractivo Turistico,#00B4EB
571,571,Edificio Four Seasons Hotel Casa Medina Bogotá,CHAPINERO,4.652235,-74.056308,Atractivo Turistico,#00B4EB
572,572,Casa de la Cultura de Usme,USME,4.472721,-74.123023,Atractivo Turistico,#00B4EB
573,573,Expoconstrucción y Expodiseño,TEUSAQUILLO,4.629172,-74.089762,Atractivo Turistico,#00B4EB
574,574,Colección Pizano,TEUSAQUILLO,4.63536,-74.083079,Atractivo Turistico,#00B4EB
575,575,Casa del General Pedro Alcántara Herrán,CANDELARIA,4.597174,-74.074153,Atractivo Turistico,#00B4EB
576,576,Palacio de Echeverry,CANDELARIA,4.596513,-74.077775,Atractivo Turistico,#00B4EB
577,577,Iglesia Nuestra Señora de la Medalla Milagrosa,FONTIBON,4.652063,-74.108931,Atractivo Turistico,#00B4EB
578,578,Palacio de San Carlos,CANDELARIA,4.596365,-74.074816,Atractivo Turistico,#00B4EB
579,579,Feria Agroexpo,TEUSAQUILLO,4.629172,-74.089762,Atractivo Turistico,#00B4EB
580,580,Feria Belleza y Salud,TEUSAQUILLO,4.629172,-74.089762,Atractivo Turistico,#00B4EB
581,581,Feria Expoartesanías,TEUSAQUILLO,4.629172,-74.089762,Atractivo Turistico,#00B4EB
582,582,Feria Internacional de Arte de Bogotá - ARTBO,TEUSAQUILLO,4.629172,-74.089762,Atractivo Turistico,#00B4EB
583,583,Feria Internacional de Bogotá Exposición Industrial,TEUSAQUILLO,4.629172,-74.089762,Atractivo Turistico,#00B4EB
584,584,Plaza de Bolívar,CANDELARIA,4.598105,-74.076096,Atractivo Turistico,#00B4EB
585,585,Plazuela Rufino Cuervo,CANDELARIA,4.597161,-74.075274,Atractivo Turistico,#00B4EB
586,586,Feria Internacional del Libro de Bogotá FILBO,TEUSAQUILLO,4.629172,-74.089762,Atractivo Turistico,#00B4EB
587,587,International Footwear & Leather Show y Exhibición Internacional del Cuero e Insumos Maquinaria y Tecnología IFLS+EICI,TEUSAQUILLO,4.629172,-74.089762,Atractivo Turistico,#00B4EB
588,588,Parque Salitre Mágico,BARRIOS UNIDOS,4.667315,-74.089862,Atractivo Turistico,#00B4EB
589,589,Temporada Taurina en Bogotá,SANTA FE,4.612814,-74.068297,Atractivo Turistico,#00B4EB
590,590,Cerro de Monserrate,SANTA FE,4.606023,-74.05487,Atractivo Turistico,#00B4EB
591,591,Claustro Principal de la Universidad Colegio Mayor de Nuestra Señora del Rosario,CANDELARIA,4.600278,-74.073255,Atractivo Turistico,#00B4EB
592,592,Auditorio León de Greiff,TEUSAQUILLO,4.635692,-74.082292,Atractivo Turistico,#00B4EB
593,593,Altar Mayor Templo de San Francisco,SANTA FE,4.601888,-74.073263,Atractivo Turistico,#00B4EB
594,594,Balcón Palacio de San Carlos,CANDELARIA,4.596325,-74.074569,Atractivo Turistico,#00B4EB
595,595,Colección de Instrumentos Musicales,CANDELARIA,4.597401,-74.072424,Atractivo Turistico,#00B4EB
596,596,Casa Natal José María Vergara y Vergara,CANDELARIA,4.597548,-74.072022,Atractivo Turistico,#00B4EB
597,597,Sala de Conciertos Biblioteca Luis Ángel Arango,CANDELARIA,4.596999,-74.072825,Atractivo Turistico,#00B4EB
598,598,Colección Numismática Casa de la Moneda,CANDELARIA,4.596755,-74.073577,Atractivo Turistico,#00B4EB
599,599,Casa Natal de Rafael Pombo,CANDELARIA,4.596473,-74.074167,Atractivo Turistico,#00B4EB
600,600,Casa Delia Zapata Olivella,CANDELARIA,4.594429,-74.071966,Atractivo Turistico,#00B4EB
601,601,Casa Gregorio Vásquez de Arce y Ceballos,CANDELARIA,4.596441,-74.07265,Atractivo Turistico,#00B4EB
602,602,Calle 10,CANDELARIA,4.596811,-74.074991,Atractivo Turistico,#00B4EB
603,603,Museo de La Salle,CANDELARIA,4.594553,-74.070488,Atractivo Turistico,#00B4EB
604,604,Biblioteca del Congreso Luis Carlos Galán Sarmiento,CANDELARIA,4.595691,-74.075388,Atractivo Turistico,#00B4EB
605,605,Edificio Archivo de Bogotá,CANDELARIA,4.591335,-74.077394,Atractivo Turistico,#00B4EB
606,606,Casa Sede Sociedad Económica de Amigos del País,CANDELARIA,4.598179,-74.07467,Atractivo Turistico,#00B4EB
607,607,Plaza Fundacional de Usme,USME,4.471034,-74.125326,Atractivo Turistico,#00B4EB
608,608,Zona de Amortiguación del Parque Nacional Natural Sumapaz,SUMAPAZ,4.189558,-74.190089,Atractivo Turistico,#00B4EB
609,609,Sinagoga Adat Israel,CHAPINERO,4.675349,-74.041975,Atractivo Turistico,#00B4EB
610,610,Iglesia Divino Salvador,CHAPINERO,4.644177,-74.069129,Atractivo Turistico,#00B4EB
611,611,Zona Rural Verjón Alto y Bajo,SANTA FE,4.616618,-74.010392,Atractivo Turistico,#00B4EB
612,612,Laguna Ubchihiqa,SUMAPAZ,4.3757,-74.2298,Atractivo Turistico,#00B4EB
613,613,Quebrada Las Delicias,CHAPINERO,4.6382,-74.052141,Atractivo Turistico,#00B4EB
614,614,Escultura Tomás Cipriano de Mosquera,CANDELARIA,4.597357,-74.076462,Atractivo Turistico,#00B4EB
615,615,Biblioteca Luis Ángel Arango,CANDELARIA,4.596977,-74.072806,Atractivo Turistico,#00B4EB
616,616,Museo de Arquitectura Leopoldo Rother,TEUSAQUILLO,4.634001,-74.083164,Atractivo Turistico,#00B4EB
617,617,Río San Francisco - Vicachá,SANTA FE,4.601105,-74.059197,Atractivo Turistico,#00B4EB
618,618,Escultura Pórtico,SANTA FE,4.597264,-74.084075,Atractivo Turistico,#00B4EB
619,619,Castillo del Mono Osorio,CHAPINERO,4.655344,-74.051419,Atractivo Turistico,#00B4EB
620,620,Capilla San Miguel del Príncipe,CANDELARIA,4.597231,-74.069843,Atractivo Turistico,#00B4EB
621,621,Casa Republicana,CANDELARIA,4.597572,-74.072809,Atractivo Turistico,#00B4EB
622,622,Iglesia de Santa Bárbara,CANDELARIA,4.592202,-74.078583,Atractivo Turistico,#00B4EB
623,623,Iglesia San Juan de Dios,CANDELARIA,4.600493,-74.077441,Atractivo Turistico,#00B4EB
624,624,Iglesia Nuestra Señora de Egipto,CANDELARIA,4.593428,-74.068831,Atractivo Turistico,#00B4EB
625,625,Iglesia de la Concepción,CANDELARIA,4.59878,-74.077743,Atractivo Turistico,#00B4EB
626,626,Iglesia de San Ignacio,CANDELARIA,4.596685,-74.07559,Atractivo Turistico,#00B4EB
627,627,Escultura Manuel Murillo Toro,CANDELARIA,4.600266,-74.075148,Atractivo Turistico,#00B4EB
628,628,Escultura Puerta del Palacio Arzobispal,CANDELARIA,4.597468,-74.075675,Atractivo Turistico,#00B4EB
629,629,Florero de Llorente,CANDELARIA,4.598272,-74.075164,Atractivo Turistico,#00B4EB
630,630,Monumento a la Batalla de Ayacucho,CANDELARIA,4.594845,-74.076749,Atractivo Turistico,#00B4EB
631,631,Parque Metropolitano Arborizadora Alta,CIUDAD BOLIVAR,4.564019,-74.168195,Atractivo Turistico,#00B4EB
632,632,Eje Ambiental,SANTA FE,4.600742,-74.070536,Atractivo Turistico,#00B4EB
633,633,Teatro al Aire Libre la Media Torta,CANDELARIA,4.599749,-74.065947,Atractivo Turistico,#00B4EB
634,634,Centro Histórico de La Candelaria,CANDELARIA,4.596254,-74.074121,Atractivo Turistico,#00B4EB
635,635,Casa Museo Quinta de Bolívar,CANDELARIA,4.602665,-74.063231,Atractivo Turistico,#00B4EB
636,636,Sitio del Asesinato de Jorge Eliécer Gaitán,CANDELARIA,4.601221,-74.073658,Atractivo Turistico,#00B4EB
637,637,Escultura Gonzalo Jiménez de Quesada,CANDELARIA,4.600704,-74.072923,Atractivo Turistico,#00B4EB
638,638,Museo del Cobre,CANDELARIA,4.600622,-74.072596,Atractivo Turistico,#00B4EB
639,639,Museo Casa Cuervo Urisarri,CANDELARIA,4.595727,-74.073986,Atractivo Turistico,#00B4EB
640,640,Iglesia San Antonio de Padua,ANTONIO NARIÑO,4.587717,-74.093247,Atractivo Turistico,#00B4EB
641,641,Teatro La Candelaria,CANDELARIA,4.596355,-74.070934,Atractivo Turistico,#00B4EB
642,642,Casa de Poesía Silva,CANDELARIA,4.598603,-74.070583,Atractivo Turistico,#00B4EB
643,643,Edificio Monserrate,SANTA FE,4.600541,-74.070518,Atractivo Turistico,#00B4EB
644,644,Edificio Pedro A. López,CANDELARIA,4.601548,-74.074309,Atractivo Turistico,#00B4EB
645,645,Edificio Andes,CANDELARIA,4.601908,-74.07457,Atractivo Turistico,#00B4EB
646,646,Casa Museo Francisco José de Caldas,CANDELARIA,4.59473,-74.078856,Atractivo Turistico,#00B4EB
647,647,Edificio Vengoechea,CANDELARIA,4.597798,-74.073038,Atractivo Turistico,#00B4EB
648,648,Monumento a Rafael Núñez,CANDELARIA,4.596955,-74.076715,Atractivo Turistico,#00B4EB
649,649,Casa de los Comuneros,CANDELARIA,4.597858,-74.077089,Atractivo Turistico,#00B4EB
650,650,Calle del Camarín del Carmen,CANDELARIA,4.595092,-74.074178,Atractivo Turistico,#00B4EB
