Unnamed: 0,name,localidad,latitude,longitude,type,color
1224,Pq. Metropolitano Simón Bolívar,TEUSAQUILLO,4.661761,-74.096782,Paradas SITP,#FDF202
1225,Br. Los Ejidos,PUENTE ARANDA,4.617676,-74.105524,Paradas SITP,#FDF202
1226,CADE Ciudad Bolívar,CIUDAD BOLIVAR,4.570724,-74.14879,Paradas SITP,#FDF202
1227,Br. La Flora,USME,4.512117,-74.092259,Paradas SITP,#FDF202
1228,Br. La Soledad,TEUSAQUILLO,4.624366,-74.074281,Paradas SITP,#FDF202
1229,C.C. Unicentro,USAQUEN,4.703164,-74.042692,Paradas SITP,#FDF202
1235,Urbanización Los Almendros Norte,SUBA,4.75685,-74.099816,Paradas SITP,#FDF202
1236, San Fernando Occidental,BARRIOS UNIDOS,4.674051,-74.081433,Paradas SITP,#FDF202
1237,Coliseo El Salitre,ENGATIVA,4.662865,-74.096369,Paradas SITP,#FDF202
1238,Br. La Primavera,BOSA,4.606752,-74.208658,Paradas SITP,#FDF202
1240,Industrial Centenario,PUENTE ARANDA,4.624855,-74.09401,Paradas SITP,#FDF202
1241,Br. Teusaquillo Cl 32A,TEUSAQUILLO,4.621845,-74.074741,Paradas SITP,#FDF202
1242,Br. Prado Pinzón,SUBA,4.724554,-74.054454,Paradas SITP,#FDF202
1243,Br. Los Almendros Norte,SUBA,4.756483,-74.100926,Paradas SITP,#FDF202
1244,Colegio Cooperativo Unión Social,BARRIOS UNIDOS,4.674238,-74.083566,Paradas SITP,#FDF202
1245,Colegio Cafam,ENGATIVA,4.668652,-74.091909,Paradas SITP,#FDF202
1246,Distrito Militar,KENNEDY,4.627134,-74.149543,Paradas SITP,#FDF202
1247,Urb. La Esperanza,BOSA,4.607088,-74.208554,Paradas SITP,#FDF202
1250,Br. Perdomo Alto,CIUDAD BOLIVAR,4.583704,-74.169609,Paradas SITP,#FDF202
1251,Estación Eléctrica el Tunal,TUNJUELITO,4.573588,-74.139933,Paradas SITP,#FDF202
1253, Teusaquillo,TEUSAQUILLO,4.620697,-74.074293,Paradas SITP,#FDF202
1255,Agrupación Fuerte Ventura,SUBA,4.724398,-74.054568,Paradas SITP,#FDF202
1256,Avenida La Esmeralda,BARRIOS UNIDOS,4.670969,-74.081356,Paradas SITP,#FDF202
1258,Pq. El Salitre,BARRIOS UNIDOS,4.669026,-74.091179,Paradas SITP,#FDF202
1259,Br. Centro Nariño Kr 39,TEUSAQUILLO,4.63223,-74.089834,Paradas SITP,#FDF202
1260,Br. Estación Central,PUENTE ARANDA,4.62215,-74.092475,Paradas SITP,#FDF202
1261,Br. Santa Martha,USME,4.526703,-74.117138,Paradas SITP,#FDF202
1262,Autopista Norte,USAQUEN,4.686592,-74.05487,Paradas SITP,#FDF202
1263,Urb. El Moral,SUBA,4.72587,-74.05817,Paradas SITP,#FDF202
1267,Br. Santa Cecilia I,SUBA,4.740234,-74.129458,Paradas SITP,#FDF202
1268,Pq. Aquapark,BARRIOS UNIDOS,4.672155,-74.088873,Paradas SITP,#FDF202
1270,Biblioteca el Tintal,KENNEDY,4.642662,-74.154259,Paradas SITP,#FDF202
1272,Br. Ciudad Kennedy,KENNEDY,4.62312,-74.145223,Paradas SITP,#FDF202
1273,C.C. Ciudad Tunal,TUNJUELITO,4.577094,-74.130136,Paradas SITP,#FDF202
1274,Br. La Castellana,BARRIOS UNIDOS,4.677949,-74.061017,Paradas SITP,#FDF202
1278,Instituto Carlos Ardila Lülle,USAQUEN,4.696617,-74.031712,Paradas SITP,#FDF202
1279,Br. Castañuela II,SUBA,4.725673,-74.058091,Paradas SITP,#FDF202
1285,Br. Santa Rosita,ENGATIVA,4.700289,-74.112013,Paradas SITP,#FDF202
1286,Cruz Roja,ENGATIVA,4.672278,-74.089234,Paradas SITP,#FDF202
1289,Br. Gran América,TEUSAQUILLO,4.629527,-74.083589,Paradas SITP,#FDF202
1291,Br. El Paraíso,CIUDAD BOLIVAR,4.549281,-74.162962,Paradas SITP,#FDF202
1293,Ciudadela Nuevo Milenio,USME,4.534559,-74.118005,Paradas SITP,#FDF202
1294,Puente de la 92,CHAPINERO,4.678342,-74.058943,Paradas SITP,#FDF202
1295,Fundación Cardio Infantil,USAQUEN,4.740059,-74.032058,Paradas SITP,#FDF202
1297,Círculo de Suboficiales de las FF.MM.,SUBA,4.726906,-74.061052,Paradas SITP,#FDF202
1302,Br. El Cedro,ENGATIVA,4.702399,-74.114711,Paradas SITP,#FDF202
1303,Atahualpa,FONTIBON,4.673725,-74.145082,Paradas SITP,#FDF202
1304,Br. Valladolid,KENNEDY,4.647581,-74.148454,Paradas SITP,#FDF202
1305,Br. Ciudad Kennedy Central,KENNEDY,4.622262,-74.151515,Paradas SITP,#FDF202
1307,Bosa San José,BOSA,4.614356,-74.213215,Paradas SITP,#FDF202
1309,CAI Paraíso,CIUDAD BOLIVAR,4.549158,-74.163251,Paradas SITP,#FDF202
1310,Br. Danubio Azul,USME,4.541979,-74.118927,Paradas SITP,#FDF202
1311,Br. San Diego,BOSA,4.614341,-74.214105,Paradas SITP,#FDF202
1313,J.J. Vargas,BARRIOS UNIDOS,4.675835,-74.086733,Paradas SITP,#FDF202
1319,Estación Av. El Dorado,TEUSAQUILLO,4.631551,-74.079551,Paradas SITP,#FDF202
1321,Parque Comercial La Colina 138,SUBA,4.726469,-74.06035,Paradas SITP,#FDF202
1323,Cl 132,SUBA,4.741976,-74.124427,Paradas SITP,#FDF202
1324,Br. Álamos Norte,ENGATIVA,4.705723,-74.118617,Paradas SITP,#FDF202
1326,Br. Bellavista Occidental,ENGATIVA,4.675582,-74.087286,Paradas SITP,#FDF202
1327,Humedal El Burro,KENNEDY,4.647131,-74.149317,Paradas SITP,#FDF202
1328,IED Próspero Pinzón,KENNEDY,4.623273,-74.152401,Paradas SITP,#FDF202
1329,Br. Bella Flor,CIUDAD BOLIVAR,4.547169,-74.161063,Paradas SITP,#FDF202
1330,Humedal El Burro,KENNEDY,4.647312,-74.149102,Paradas SITP,#FDF202
1331,Bellavista Occidental,ENGATIVA,4.676534,-74.086786,Paradas SITP,#FDF202
1335,Urb. Santa Helena,SUBA,4.727945,-74.063749,Paradas SITP,#FDF202
1338,Pq. Público Plazuelas del Virrey,ENGATIVA,4.707973,-74.121325,Paradas SITP,#FDF202
1339,Avenida Calle 68 (Avenida Calle 72),ENGATIVA,4.686946,-74.094955,Paradas SITP,#FDF202
1340,AC 17,PUENTE ARANDA,4.639327,-74.115954,Paradas SITP,#FDF202
1341,Uniagustiniana,KENNEDY,4.651969,-74.143979,Paradas SITP,#FDF202
1342,Ciudad Kennedy Occidental,KENNEDY,4.622847,-74.158136,Paradas SITP,#FDF202
1345,Br. El Jardín,BOSA,4.613453,-74.211174,Paradas SITP,#FDF202
1348,Pq San Cayetano,USME,4.517599,-74.090518,Paradas SITP,#FDF202
1349,Avenida Calle 17,KENNEDY,4.639086,-74.116195,Paradas SITP,#FDF202
1350,Br. Pradera Norte,USAQUEN,4.743688,-74.031962,Paradas SITP,#FDF202
1355,C.C. Portoalegre,SUBA,4.728314,-74.064921,Paradas SITP,#FDF202
1356,Hospital Suba CAP Lisboa,SUBA,4.743481,-74.121948,Paradas SITP,#FDF202
1357,CED. AV. Chile,BARRIOS UNIDOS,4.673873,-74.081508,Paradas SITP,#FDF202
1358,Br. Lujan,ENGATIVA,4.678719,-74.10146,Paradas SITP,#FDF202
1361,Br. El Tintal Urbano,KENNEDY,4.649796,-74.146585,Paradas SITP,#FDF202
1362,IED Pablo VI,KENNEDY,4.621908,-74.158801,Paradas SITP,#FDF202
1364,Br. Nueva Esperanza,CIUDAD BOLIVAR,4.548457,-74.161021,Paradas SITP,#FDF202
1365,Br. Los Molinos del Sur,RAFAEL URIBE URIBE,4.555337,-74.120401,Paradas SITP,#FDF202
1366,Colegio Hijas de Cristo Rey,SUBA,4.728969,-74.066301,Paradas SITP,#FDF202
1367,Br. San Fernando Occidental,BARRIOS UNIDOS,4.675949,-74.084719,Paradas SITP,#FDF202
1368,Br. San Joaquín,ENGATIVA,4.678125,-74.101367,Paradas SITP,#FDF202
1372,Br. Ciudad Salitre Suroriental,TEUSAQUILLO,4.647158,-74.108112,Paradas SITP,#FDF202
1374,Ciudad Hayuelos,FONTIBON,4.66166,-74.134044,Paradas SITP,#FDF202
1375,Br. El Mirador,CIUDAD BOLIVAR,4.548537,-74.161006,Paradas SITP,#FDF202
1376,La Picota,RAFAEL URIBE URIBE,4.552748,-74.118999,Paradas SITP,#FDF202
1377,Ciudad Salitre Suroriental,PUENTE ARANDA,4.645947,-74.109386,Paradas SITP,#FDF202
1380,Br. El Chicó,CHAPINERO,4.673774,-74.051913,Paradas SITP,#FDF202
1383,Urb. El Refugio de la Colina,SUBA,4.729937,-74.069526,Paradas SITP,#FDF202
1388,Parque Público San Fernando,BARRIOS UNIDOS,4.671471,-74.0784,Paradas SITP,#FDF202
1390,Zona Ind. Sredni,KENNEDY,4.646001,-74.109785,Paradas SITP,#FDF202
1392,Br. Ciudad Kennedy Occidental,KENNEDY,4.620336,-74.160743,Paradas SITP,#FDF202
1393,IED Paraíso Mirador,CIUDAD BOLIVAR,4.549316,-74.160319,Paradas SITP,#FDF202
1394,Br. Molinos Del Sur,RAFAEL URIBE URIBE,4.552479,-74.118383,Paradas SITP,#FDF202
1395,Cl 77A S,SAN CRISTOBAL,4.512569,-74.088483,Paradas SITP,#FDF202
1396,Zona Industrial Sredni,KENNEDY,4.646179,-74.109603,Paradas SITP,#FDF202
1397,Br. Verbenal San Antonio,USAQUEN,4.760348,-74.032066,Paradas SITP,#FDF202
1398,Br. Tibabuyes,SUBA,4.744235,-74.119826,Paradas SITP,#FDF202
1402,Uniminuto,ENGATIVA,4.711639,-74.096433,Paradas SITP,#FDF202
1404,CAI Normandía,ENGATIVA,4.670585,-74.107295,Paradas SITP,#FDF202
1405,Iglesia Santa Ángela Merici,ENGATIVA,4.725566,-74.122172,Paradas SITP,#FDF202
1406,Banco de la Republica Central de Efectivo,TEUSAQUILLO,4.651777,-74.104594,Paradas SITP,#FDF202
1407,Calle 47F Sur,KENNEDY,4.61866,-74.163558,Paradas SITP,#FDF202
1409,C.C. Caracas,RAFAEL URIBE URIBE,4.557516,-74.121417,Paradas SITP,#FDF202
1410,Banco de la República Central de Efectivo,TEUSAQUILLO,4.651558,-74.104744,Paradas SITP,#FDF202
1411,Br. Zulima,USAQUEN,4.760477,-74.027619,Paradas SITP,#FDF202
1413,Pq. Rafael Nuñez,TEUSAQUILLO,4.643459,-74.088573,Paradas SITP,#FDF202
1414,Bco. de la República Central de Efectivo,FONTIBON,4.65157,-74.105203,Paradas SITP,#FDF202
1415,Br. Miraflores Kennedy,KENNEDY,4.616647,-74.166765,Paradas SITP,#FDF202
1417,Cl 75B S,SAN CRISTOBAL,4.515703,-74.089113,Paradas SITP,#FDF202
1421,Br. Torre de las Américas,LOS MARTIRES,4.624144,-74.081055,Paradas SITP,#FDF202
1423,Plaza de la Democracia,TEUSAQUILLO,4.624208,-74.079973,Paradas SITP,#FDF202
1424,Urb. Iberia Triangulo II,SUBA,4.720604,-74.067852,Paradas SITP,#FDF202
1425,Br. La Fontana,SUBA,4.752778,-74.103369,Paradas SITP,#FDF202
1426,Urb. Quintas de Santa Bárbara,ENGATIVA,4.726289,-74.120534,Paradas SITP,#FDF202
1427,C.C. Los Tres Elefantes,FONTIBON,4.658945,-74.118416,Paradas SITP,#FDF202
1428,C.C. Tintal Plaza,KENNEDY,4.643155,-74.156786,Paradas SITP,#FDF202
1430,Br. El Paraíso Casablanca,KENNEDY,4.616695,-74.166881,Paradas SITP,#FDF202
1432,Br. Cordillera del Sur,CIUDAD BOLIVAR,4.539061,-74.155734,Paradas SITP,#FDF202
1433,Br. El Pensil,RAFAEL URIBE URIBE,4.557222,-74.12068,Paradas SITP,#FDF202
1435,Estación Centro Memoria,TEUSAQUILLO,4.620199,-74.075187,Paradas SITP,#FDF202
1436,Br. Bosque de Los Urapanes,SUBA,4.730175,-74.063834,Paradas SITP,#FDF202
1438,Urb. La Fontana,SUBA,4.752302,-74.103538,Paradas SITP,#FDF202
1440,Quintas de Santa Bárbara,ENGATIVA,4.728051,-74.117689,Paradas SITP,#FDF202
1441,Br. Rafael Nuñez,TEUSAQUILLO,4.644698,-74.08721,Paradas SITP,#FDF202
1443,Br. Esperanza Sur,FONTIBON,4.659294,-74.117559,Paradas SITP,#FDF202
1444,Br. Parque Residencial Castilla Real,KENNEDY,4.64421,-74.142351,Paradas SITP,#FDF202
1446,Br. Casablanca I,KENNEDY,4.614132,-74.1704,Paradas SITP,#FDF202
1447,Br. San Bernardino I,BOSA,4.607512,-74.203772,Paradas SITP,#FDF202
1448,Pq. Público Avenida Caracas,RAFAEL URIBE URIBE,4.55892,-74.121521,Paradas SITP,#FDF202
1449,Br. Yomasa,SAN CRISTOBAL,4.519413,-74.091139,Paradas SITP,#FDF202
1451, Armenia,TEUSAQUILLO,4.620455,-74.073478,Paradas SITP,#FDF202
1452,Pq. República de Francia,USAQUEN,4.691162,-74.047117,Paradas SITP,#FDF202
1453,Br. El Rincón de Iberia,SUBA,4.726275,-74.065345,Paradas SITP,#FDF202
1454,Br. Rincón de Santa Inés,SUBA,4.755094,-74.101905,Paradas SITP,#FDF202
1455,Ciudadela Colsubsidio IV Sector,ENGATIVA,4.727759,-74.11603,Paradas SITP,#FDF202
1460,Br. Rafael Núñez,TEUSAQUILLO,4.645539,-74.084595,Paradas SITP,#FDF202
1461,Br. Castilla Real,KENNEDY,4.642485,-74.141073,Paradas SITP,#FDF202
1462,Br. Los Alpes Sur,CIUDAD BOLIVAR,4.541706,-74.155715,Paradas SITP,#FDF202
1463,Br. Marco Fidel Suárez I,RAFAEL URIBE URIBE,4.567938,-74.119264,Paradas SITP,#FDF202
1464,Br. Juan Rey,SAN CRISTOBAL,4.51942,-74.091039,Paradas SITP,#FDF202
1465,Parque Las Flores,SUBA,4.754668,-74.102057,Paradas SITP,#FDF202
1466,C.C. Montevideo Plaza,FONTIBON,4.654177,-74.121839,Paradas SITP,#FDF202
1467,Praderas de Fontibón,FONTIBON,4.680646,-74.168237,Paradas SITP,#FDF202
1469,C.C. Plaza de las Américas,KENNEDY,4.617662,-74.136466,Paradas SITP,#FDF202
1470,Br. Manzanares,BOSA,4.608665,-74.201796,Paradas SITP,#FDF202
1472,Br. San Jorge Sur,RAFAEL URIBE URIBE,4.571229,-74.123484,Paradas SITP,#FDF202
1473,Br. Los Pinos,SAN CRISTOBAL,4.526031,-74.092076,Paradas SITP,#FDF202
1474,Br. La Alhambra,SUBA,4.699948,-74.058525,Paradas SITP,#FDF202
1475,Br. Villa Cindy,SUBA,4.742903,-74.129201,Paradas SITP,#FDF202
1476,ICONTEC,TEUSAQUILLO,4.643751,-74.082539,Paradas SITP,#FDF202
1477,Dg 73H,BOSA,4.608529,-74.201379,Paradas SITP,#FDF202
1478,Instituto Ramón Briceño,RAFAEL URIBE URIBE,4.568557,-74.122082,Paradas SITP,#FDF202
1480,Br. Valparaíso,SAN CRISTOBAL,4.52608,-74.091963,Paradas SITP,#FDF202
1481,Pq. Córdoba,SUBA,4.708286,-74.063287,Paradas SITP,#FDF202
1482,C.C. Ciprés Plaza,TEUSAQUILLO,4.636089,-74.10033,Paradas SITP,#FDF202
1483,Parque El Tintal,KENNEDY,4.648917,-74.158772,Paradas SITP,#FDF202
1485,Kr 79C,BOSA,4.608431,-74.201788,Paradas SITP,#FDF202
1488, Marco Fidel Suárez,RAFAEL URIBE URIBE,4.57019,-74.123502,Paradas SITP,#FDF202
1489,Comando Reclutamiento FF.MM.,USAQUEN,4.686744,-74.038976,Paradas SITP,#FDF202
1490, Santa Rita de Suba,SUBA,4.744327,-74.128404,Paradas SITP,#FDF202
1492,EAAB,TEUSAQUILLO,4.628687,-74.091575,Paradas SITP,#FDF202
1493,Br. Tintalá,KENNEDY,4.648982,-74.158909,Paradas SITP,#FDF202
1496,Urb. Las Américas I Sector,KENNEDY,4.626241,-74.136712,Paradas SITP,#FDF202
1497,Br. Nuevo Muzú I Sector,TUNJUELITO,4.590501,-74.142687,Paradas SITP,#FDF202
1498,Br. San Martín,SANTA FE,4.618948,-74.069215,Paradas SITP,#FDF202
1499,Unidad Deportiva El Salitre,ENGATIVA,4.667253,-74.095632,Paradas SITP,#FDF202
1500,NUEVO SOL,KENNEDY,4.638631,-74.152438,Paradas SITP,#FDF202
1501,Unidad Educativa Jean Piaget,KENNEDY,4.625023,-74.130857,Paradas SITP,#FDF202
1502,Br. Gran Colombiano,BOSA,4.608788,-74.201529,Paradas SITP,#FDF202
1504,Pquia. Nuestra señora de la Reconciliación,ENGATIVA,4.721419,-74.115364,Paradas SITP,#FDF202
1505,Instituto Técnico Industrial (ITI) Francisco José de Caldas,ENGATIVA,4.667364,-74.09536,Paradas SITP,#FDF202
1506,TINTALA I,KENNEDY,4.645065,-74.157394,Paradas SITP,#FDF202
1508,Br. Brisas Del Volador,CIUDAD BOLIVAR,4.545768,-74.15598,Paradas SITP,#FDF202
1509,Br. La Soledad Cl 39A,TEUSAQUILLO,4.628603,-74.072863,Paradas SITP,#FDF202
1514,Pq. Canal Molinos,SUBA,4.701448,-74.065754,Paradas SITP,#FDF202
1515,Br. Santa Rita de Suba,SUBA,4.743547,-74.127032,Paradas SITP,#FDF202
1516,Mundo Aventura,KENNEDY,4.62558,-74.136284,Paradas SITP,#FDF202
1517,CED Juan Rey,SAN CRISTOBAL,4.521624,-74.088882,Paradas SITP,#FDF202
1518,Canal Arzobispo,TEUSAQUILLO,4.630632,-74.072358,Paradas SITP,#FDF202
1520,Pq. Las Margaritas II,USAQUEN,4.731822,-74.048064,Paradas SITP,#FDF202
1521,CAI Alhambra,SUBA,4.701463,-74.066616,Paradas SITP,#FDF202
1523,C.C. Salitre Plaza,FONTIBON,4.653489,-74.109214,Paradas SITP,#FDF202
1524,Urbanización El Claret,TUNJUELITO,4.581507,-74.133866,Paradas SITP,#FDF202
1525,Br. Ciudad Londres I,SAN CRISTOBAL,4.521449,-74.088927,Paradas SITP,#FDF202
1529,Br. Santa Teresita Cl 43,TEUSAQUILLO,4.632067,-74.072226,Paradas SITP,#FDF202
1530,Carrera 51A,SUBA,4.707544,-74.060151,Paradas SITP,#FDF202
1532,Museo de los Niños,TEUSAQUILLO,4.660623,-74.089577,Paradas SITP,#FDF202
1533,Central Telefónica Holanda,BOSA,4.629382,-74.18392,Paradas SITP,#FDF202
1534,Br. San Diego Bosa,BOSA,4.611976,-74.206717,Paradas SITP,#FDF202
1535,Parroquia La Sagrada Familia,TUNJUELITO,4.581236,-74.135242,Paradas SITP,#FDF202
1537,C.C. Panamá,USAQUEN,4.756445,-74.04523,Paradas SITP,#FDF202
1538, San Pedro,SUBA,4.746163,-74.121433,Paradas SITP,#FDF202
1539,Portal de Castilla,KENNEDY,4.64425,-74.155727,Paradas SITP,#FDF202
1542,Br. Villa Esmeralda,BOSA,4.637294,-74.189262,Paradas SITP,#FDF202
1543,Br. Claret El Carmen,TUNJUELITO,4.58281,-74.135151,Paradas SITP,#FDF202
1544,IED Brisas Del Volador,CIUDAD BOLIVAR,4.547979,-74.154801,Paradas SITP,#FDF202
1546,CED la Chiguaza,USME,4.524238,-74.087486,Paradas SITP,#FDF202
1547,Estación Calle 187,USAQUEN,4.764239,-74.043842,Paradas SITP,#FDF202
1548,Bibl. Virgilio Barco,TEUSAQUILLO,4.657159,-74.089401,Paradas SITP,#FDF202
1549,Br. Modelia Occidental,FONTIBON,4.667911,-74.121659,Paradas SITP,#FDF202
1551,IED Cafam La Esperanza,BOSA,4.609566,-74.205915,Paradas SITP,#FDF202
1553,El Rancho y El Ranchito,USME,4.489213,-74.114716,Paradas SITP,#FDF202
1557,Cl 64A S,USME,4.5245,-74.087427,Paradas SITP,#FDF202
1558,Br. Villas del Diamante,CIUDAD BOLIVAR,4.548396,-74.154878,Paradas SITP,#FDF202
1559,Br. La Magdalena,TEUSAQUILLO,4.627032,-74.07274,Paradas SITP,#FDF202
1560,Br. San Antonio Noroccidental,USAQUEN,4.760144,-74.039256,Paradas SITP,#FDF202
1561,Centro Médico Modelia,FONTIBON,4.668548,-74.121962,Paradas SITP,#FDF202
1562,Br. El Porvenir III Sector,BOSA,4.632816,-74.184886,Paradas SITP,#FDF202
1564,Jardín Social La Esperanza,BOSA,4.610053,-74.205156,Paradas SITP,#FDF202
1565,Br. Los Andes Sector V Nutibara,CIUDAD BOLIVAR,4.54615,-74.153682,Paradas SITP,#FDF202
1566,CAI Antonio José de Sucre,USME,4.490348,-74.114894,Paradas SITP,#FDF202
1572,Los Libertadores Sector La Colina,SAN CRISTOBAL,4.532941,-74.089482,Paradas SITP,#FDF202
1573,Br. Villas del progreso,CIUDAD BOLIVAR,4.546955,-74.154152,Paradas SITP,#FDF202
1574,Urbanización Terraza de San Antonio,USAQUEN,4.760344,-74.038072,Paradas SITP,#FDF202
1575,Parque Simón Bolívar,TEUSAQUILLO,4.653998,-74.090802,Paradas SITP,#FDF202
1576,Br. Bosque de Modelia,FONTIBON,4.670546,-74.123762,Paradas SITP,#FDF202
1577,Biblioteca Pública El Tintal,KENNEDY,4.643893,-74.153817,Paradas SITP,#FDF202
1579,Pq. la Esperanza,BOSA,4.609945,-74.203923,Paradas SITP,#FDF202
1580,Salón Comunal Usminia,USME,4.493004,-74.116055,Paradas SITP,#FDF202
1582,Br. El Verbenal III Sector,USAQUEN,4.761115,-74.037516,Paradas SITP,#FDF202
1583,IED Alemania Solidaria Sede C,BARRIOS UNIDOS,4.660272,-74.075051,Paradas SITP,#FDF202
1584,Br. el Verbenal,USAQUEN,4.760389,-74.041988,Paradas SITP,#FDF202
1588,Carrera 57,SUBA,4.710619,-74.068061,Paradas SITP,#FDF202
1589, Berlín,SUBA,4.747318,-74.118151,Paradas SITP,#FDF202
1590,Br. Bolivia Oriental,ENGATIVA,4.717941,-74.112406,Paradas SITP,#FDF202
1591,Prados de Castilla,KENNEDY,4.646809,-74.157171,Paradas SITP,#FDF202
1594,INEM Francisco de Paula Santander,KENNEDY,4.624148,-74.156958,Paradas SITP,#FDF202
1595,IED Rafael Uribe Uribe,TUNJUELITO,4.582923,-74.132515,Paradas SITP,#FDF202
1596,Br. Nueva Delhi,SAN CRISTOBAL,4.529857,-74.086741,Paradas SITP,#FDF202
1597,Colegio Marillac,BARRIOS UNIDOS,4.659059,-74.073294,Paradas SITP,#FDF202
1599,Br. Hacienda Córdoba Niza VIII,SUBA,4.711016,-74.068211,Paradas SITP,#FDF202
1600,Conjunto Residencial Santafé del Tintal,KENNEDY,4.64964,-74.1575,Paradas SITP,#FDF202
1602, Br. Grancolombiano I,BOSA,4.610382,-74.202536,Paradas SITP,#FDF202
1603,Br. Chiguaza,SAN CRISTOBAL,4.528669,-74.086059,Paradas SITP,#FDF202
1604,Almacenes Tía,BARRIOS UNIDOS,4.657517,-74.071053,Paradas SITP,#FDF202
1605,Br. Santa Teresa,USAQUEN,4.747236,-74.024679,Paradas SITP,#FDF202
1608,Br. El Madrigal,ENGATIVA,4.709381,-74.112003,Paradas SITP,#FDF202
1610,Centro de Alto Rendimiento,BARRIOS UNIDOS,4.65824,-74.087659,Paradas SITP,#FDF202
1611,Iglesia San José de Fontibón,FONTIBON,4.680814,-74.133576,Paradas SITP,#FDF202
1612,Parque Mundo Aventura,KENNEDY,4.622186,-74.137173,Paradas SITP,#FDF202
1614,Nueva Colombia,CIUDAD BOLIVAR,4.548207,-74.151037,Paradas SITP,#FDF202
1615,Nuevo San Luis,USME,4.489047,-74.114835,Paradas SITP,#FDF202
1617,Carrera 17,BARRIOS UNIDOS,4.654704,-74.067201,Paradas SITP,#FDF202
1619,Br. Villas III Sector,SUBA,4.715562,-74.069824,Paradas SITP,#FDF202
1620,Br. Bochica,ENGATIVA,4.710216,-74.105359,Paradas SITP,#FDF202
1622,C.R. San Pedro de Castilla,KENNEDY,4.648422,-74.155672,Paradas SITP,#FDF202
1623,Br. Antonio José de Sucre,USME,4.492407,-74.114343,Paradas SITP,#FDF202
1626,Avenida Caracas,BARRIOS UNIDOS,4.653794,-74.065434,Paradas SITP,#FDF202
1628,Estación Cl 142,USAQUEN,4.727093,-74.04969,Paradas SITP,#FDF202
1632,Centro Industrial La Rabida,FONTIBON,4.675778,-74.122552,Paradas SITP,#FDF202
1633,C.R. San Lorenzo de Castilla,KENNEDY,4.648219,-74.155727,Paradas SITP,#FDF202
1635,Br. El Claret,TUNJUELITO,4.580852,-74.131208,Paradas SITP,#FDF202
1636,Villa Gloria Las Manitas,CIUDAD BOLIVAR,4.550149,-74.150834,Paradas SITP,#FDF202
1637,Br. La Sabana,LOS MARTIRES,4.609639,-74.088447,Paradas SITP,#FDF202
1638,Clínica Monserrat,USAQUEN,4.717267,-74.046542,Paradas SITP,#FDF202
1640,Palacio de los Deportes,TEUSAQUILLO,4.654269,-74.085083,Paradas SITP,#FDF202
1641,Av. Ferrocarril,FONTIBON,4.666924,-74.129852,Paradas SITP,#FDF202
1642,Br. Provivienda Norte,PUENTE ARANDA,4.611308,-74.128221,Paradas SITP,#FDF202
1644,Las Manitas,CIUDAD BOLIVAR,4.550342,-74.150851,Paradas SITP,#FDF202
1645,Los Libertadores Sector San Ignacio,SAN CRISTOBAL,4.532684,-74.087959,Paradas SITP,#FDF202
1646,IED Miguel Antonio Caro,ENGATIVA,4.708293,-74.104723,Paradas SITP,#FDF202
1647,Br. Progreso,LOS MARTIRES,4.602093,-74.09357,Paradas SITP,#FDF202
1648,Br. Cedro Bolívar II Sector,USAQUEN,4.729557,-74.040903,Paradas SITP,#FDF202
1649,Estación Gratamira,SUBA,4.726933,-74.074556,Paradas SITP,#FDF202
1650,Br. Bochica II,ENGATIVA,4.716737,-74.110742,Paradas SITP,#FDF202
1651,Tintalá,KENNEDY,4.646303,-74.155378,Paradas SITP,#FDF202
1652,Br. Villa Adriana,KENNEDY,4.613893,-74.127821,Paradas SITP,#FDF202
1657,Br. Grancolombiano I,BOSA,4.61108,-74.200351,Paradas SITP,#FDF202
1660,Br. Arborizadora Alta,CIUDAD BOLIVAR,4.565433,-74.169086,Paradas SITP,#FDF202
1662,Br. Lorenzo Alcantuz,USME,4.495321,-74.116102,Paradas SITP,#FDF202
1663,Pq. de los Novios,BARRIOS UNIDOS,4.652759,-74.081441,Paradas SITP,#FDF202
1664,C.R. San Luis de Castilla,KENNEDY,4.647973,-74.153813,Paradas SITP,#FDF202
1665,Br. Usminia,USME,4.49561,-74.116105,Paradas SITP,#FDF202
1669,Br. Canadá La Guirá,SAN CRISTOBAL,4.54477,-74.09879,Paradas SITP,#FDF202
1671,El Vergel,LOS MARTIRES,4.59559,-74.096052,Paradas SITP,#FDF202
1672,Br. Santa Ana Occidental (Canal Molinos),USAQUEN,4.686274,-74.035426,Paradas SITP,#FDF202
1675,San Cristóbal Sur Viejo,FONTIBON,4.67569,-74.142581,Paradas SITP,#FDF202
1677,Pq. Mundo Aventura,KENNEDY,4.623774,-74.13867,Paradas SITP,#FDF202
1679,Br. Bosa Nova El Porvenir,BOSA,4.623229,-74.189357,Paradas SITP,#FDF202
1681,Quebrada La Chiguaza,SAN CRISTOBAL,4.549066,-74.100609,Paradas SITP,#FDF202
1682,Canal Molinos,USAQUEN,4.686931,-74.03529,Paradas SITP,#FDF202
1684,Br. Chicó Navarra,USAQUEN,4.685775,-74.049928,Paradas SITP,#FDF202
1687,Br. Pablo VI Bosa,BOSA,4.599562,-74.192564,Paradas SITP,#FDF202
1690,Desarrollo Brazuelos I,USME,4.500053,-74.115691,Paradas SITP,#FDF202
1691,Paloquemao,LOS MARTIRES,4.612922,-74.084925,Paradas SITP,#FDF202
